"TOA5","SECMOL","CR1000","E11642","CR1000.Std.31.03","CPU:HIAL_TM_1.4.CR1","62362","Status"
"TIMESTAMP","RECORD","OSVersion","OSDate","OSSignature","SerialNumber","RevBoard","StationName","ProgName","StartTime","RunSignature","ProgSignature","WatchdogErrors","PanelTemp","Battery","LithiumBattery","Low12VCount","Low5VCount","CompileResults","StartUpCode","ProgErrors","VarOutOfBound","SkippedScan","SkippedSystemScan","ErrorCalib","MemorySize","MemoryFree","CommsMemFree","FullMemReset","CardStatus","MeasureOps","MeasureTime","ProcessTime","MaxProcTime","BuffDepth","MaxBuffDepth","LastSystemScan","SystemProcTime","MaxSystemProcTime","PortStatus(1)","PortStatus(2)","PortStatus(3)","PortStatus(4)","PortStatus(5)","PortStatus(6)","PortStatus(7)","PortStatus(8)","PortConfig(1)","PortConfig(2)","PortConfig(3)","PortConfig(4)","PortConfig(5)","PortConfig(6)","PortConfig(7)","PortConfig(8)","SW12Volts","PakBusRoutes","Messages","CalGain(1)","CalGain(2)","CalGain(3)","CalGain(4)","CalGain(5)","CalGain(6)","CalGain(7)","CalGain(8)","CalGain(9)","CalGain(10)","CalGain(11)","CalGain(12)","CalGain(13)","CalGain(14)","CalGain(15)","CalGain(16)","CalGain(17)","CalGain(18)","CalSeOffset(1)","CalSeOffset(2)","CalSeOffset(3)","CalSeOffset(4)","CalSeOffset(5)","CalSeOffset(6)","CalSeOffset(7)","CalSeOffset(8)","CalSeOffset(9)","CalSeOffset(10)","CalSeOffset(11)","CalSeOffset(12)","CalSeOffset(13)","CalSeOffset(14)","CalSeOffset(15)","CalSeOffset(16)","CalSeOffset(17)","CalSeOffset(18)","CalDiffOffset(1)","CalDiffOffset(2)","CalDiffOffset(3)","CalDiffOffset(4)","CalDiffOffset(5)","CalDiffOffset(6)","CalDiffOffset(7)","CalDiffOffset(8)","CalDiffOffset(9)","CalDiffOffset(10)","CalDiffOffset(11)","CalDiffOffset(12)","CalDiffOffset(13)","CalDiffOffset(14)","CalDiffOffset(15)","CalDiffOffset(16)","CalDiffOffset(17)","CalDiffOffset(18)"
"TS","RN","","","","","","","","","","","","DegC","Volts","Volts","","","","","","","","","","bytes","bytes","","","","","usec","usec","usec","scans","scans","","usec","usec","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-12-13 17:06:07.1",1,"CR1000.Std.31.03","04/14/2017",17728,"E11642","018.008","E11642","CPU:HIAL_TM_1.4.CR1","2020-12-09 15:31:16.33",4586,62362,0,0.1375885,14.10877,3.047926,0,0,"CPU:HIAL_TM_1.4.CR1 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,4194304,31336,"19(17),25(25),15(14),4(4)  304  100(99),32(32),33(33),20(19)",0,"No Card Present.",107,148600,2599244,2685407,0,0,"2020-12-13 17:05:52.01",4986,8148,0,0,0,0,0,0,0,0,"Input","Input","Input","Input","Input","Input","Input","Input",0,"1,4092,4092,1000  ","",0,-0.6768187,0,0,0,0,0,0,0,0,0,0,0,-0.3384094,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-12-21 15:16:44.59",2,"CR1000.Std.31.03","04/14/2017",17728,"E11642","018.008","E11642","CPU:HIAL_TM_1.4.CR1","2020-12-09 15:31:16.33",4586,62362,0,5.485237,14.26378,3.061427,0,0,"CPU:HIAL_TM_1.4.CR1 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,4194304,31336,"19(17),25(25),15(14),4(4)  304  100(99),32(32),33(33),20(19)",0,"No Card Present.",107,148600,2625787,2685407,0,0,"2020-12-21 15:16:32.64",6308,8385,0,0,0,0,0,0,0,0,"Input","Input","Input","Input","Input","Input","Input","Input",0,"1,4092,4092,1000  ","",0,-0.6765901,0,0,0,0,0,0,0,0,0,0,0,-0.338295,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-12-29 14:28:20.81",3,"CR1000.Std.31.03","04/14/2017",17728,"E11642","018.008","E11642","CPU:HIAL_TM_1.4.CR1","2020-12-09 15:31:16.33",4586,62362,0,0.5645866,14.48905,3.048601,0,0,"CPU:HIAL_TM_1.4.CR1 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,4194304,31336,"19(17),25(25),15(14),4(4)  304  100(99),32(32),33(33),20(19)",0,"No Card Present.",107,148600,2625553,2685407,0,0,"2020-12-29 14:28:02.64",6319,8385,0,0,0,0,0,0,0,0,"Input","Input","Input","Input","Input","Input","Input","Input",0,"1,4092,4092,1000  ","",0,-0.6768192,0,0,0,0,0,0,0,0,0,0,0,-0.3384096,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-12-29 14:28:43.55",4,"CR1000.Std.31.03","04/14/2017",17728,"E11642","018.008","E11642","CPU:HIAL_TM_1.4.CR1","2020-12-09 15:31:16.33",4586,62362,0,0.5849228,14.48354,3.047926,0,0,"CPU:HIAL_TM_1.4.CR1 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,4194304,31336,"19(17),25(25),15(14),4(4)  304  100(99),32(32),33(33),20(19)",0,"No Card Present.",107,148600,2624884,2685407,0,0,"2020-12-29 14:28:32.64",6362,8385,0,0,0,0,0,0,0,0,"Input","Input","Input","Input","Input","Input","Input","Input",0,"1,4092,4092,1000  ","",0,-0.6768192,0,0,0,0,0,0,0,0,0,0,0,-0.3384096,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-02-11 15:08:00.66",5,"CR1000.Std.31.03","04/14/2017",17728,"E11642","018.008","E11642","CPU:HIAL_TM_1.4.CR1","2020-12-09 15:31:16.33",4586,62362,0,12.16358,13.98358,3.066153,0,0,"CPU:HIAL_TM_1.4.CR1 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,4194304,31336,"19(17),25(24),15(13),4(4)  304  100(99),32(32),33(33),20(19)",0,"No Card Present.",107,148600,2633615,2686688,0,0,"2021-02-11 15:07:28.01",4969,8910,-1,0,0,0,0,0,0,0,"SDI-12","Input","Input","Input","Input","Input","Input","Input",0,"1,4092,4092,1000  ","",0,-0.6763614,0,0,0,0,0,0,0,0,0,0,0,-0.3381807,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-02-22 13:23:47.2",6,"CR1000.Std.31.03","04/14/2017",17728,"E11642","018.008","E11642","CPU:HIAL_TM_1.4.CR1","2020-12-09 15:31:16.33",4586,62362,0,16.6369,13.81607,3.069528,0,0,"CPU:HIAL_TM_1.4.CR1 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,4194304,31336,"19(17),25(24),15(13),4(4)  304  100(99),32(32),33(33),20(19)",0,"No Card Present.",107,148600,2634214,2686688,0,0,"2021-02-22 13:23:28.01",4971,8910,0,0,0,0,0,0,0,0,"Input","Input","Input","Input","Input","Input","Input","Input",0,"1,4092,4092,1000  ","",0,-0.6762491,0,0,0,0,0,0,0,0,0,0,0,-0.3381469,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-02-22 13:24:03.63",7,"CR1000.Std.31.03","04/14/2017",17728,"E11642","018.008","E11642","CPU:HIAL_TM_1.4.CR1","2020-12-09 15:31:16.33",4586,62362,0,16.6369,13.81055,3.069528,0,0,"CPU:HIAL_TM_1.4.CR1 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,4194304,31336,"19(17),25(24),15(13),4(4)  304  100(99),32(32),33(33),20(19)",0,"No Card Present.",107,148600,2633771,2686688,0,0,"2021-02-22 13:24:02.65",6351,8910,0,0,0,0,0,0,0,0,"Input","Input","Input","Input","Input","Input","Input","Input",0,"1,4092,4092,1000  ","",0,-0.6762716,0,0,0,0,0,0,0,0,0,0,0,-0.3381422,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
