"TOA5","HIAL","CR6","12056","CR6.Std.09.02","CPU:Eddy_covar_V3.2_HIAL.CR6","28102","Flux_CSFormat"
"TIMESTAMP","RECORD","H","H_QC","H_samples","TAU","TAU_QC","USTAR","TSTAR","TKE","amb_press_Avg","T107_probe_Avg","T_probe_Avg","RH_probe_Avg","T_DP_probe_Avg","e_probe","e_sat_probe","H2O_probe","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","ZL","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","NETRAD","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","T_nr_Avg","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","SnowHeight","Waterpressure","WaterFlow","Csattemp","CsatRH","CsatPitch","CsatRoll","Tice_Avg(1)","Tice_Avg(2)","Tice_Avg(3)","Tice_Avg(4)","Tice_Avg(5)","Tice_Avg(6)","Tice_Avg(7)","Tice_Avg(8)"
"TS","RN","W m-2","grade","samples","kg m-1 s-2","grade","m s-1","deg C","m2 s-2","kPa","deg C","deg C","%","deg C","kPa","kPa","g/m^3","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","deg C","deg C","Decimal degrees","m s-1","m s-1","decimal degrees","decimal degrees","decimal degrees","m s-1","adimensional","adimensional","m","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","W m-2","%","W m-2","W m-2","W m-2","W m-2","Klvin","decimal degrees","decimal degrees","decimal degrees","decimal degrees","adimensional","fraction","cm","Bar","l/min","","","","","dec C","dec C","dec C","dec C","dec C","dec C","dec C","dec C"
"","","Smp","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-01-19 17:30:00",0,"NAN",1,9419,0,4,0.3377938,"NAN",2.152593,67.11099,-0.2976422,-0.248631,18.73589,-21.15083,0.1123562,0.5965,0.892287,1.106359,1.230039,1.386997,1.574682,0.1816851,0.5590742,0.005417092,0.09721716,180,2.431727,1.774203,51.42192,42.11952,128.5781,7.05245,0.01323004,4,219.1982,1.119112,1.229863,1.386997,1.574682,0.0680339,0.5594614,-103.283,40.90268,6.32166,5.017726,200.163,304.75,270.5979,279.8323,-52.02144,139.5487,-20.07755,"NAN",0,100.2,0.126,0,5.96,23.73,0.105,0.166,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 18:00:00",1,-10.42276,1,18000,97.72813,8,0.4322094,0.03535274,2.874312,67.48866,-0.52867,-0.4903389,19.36956,-21.13625,0.1142279,0.5897569,0.9079152,1.916306,1.433414,-0.3797953,1.793989,0.2710011,0.6896021,-0.2069797,0.1180636,180,2.716315,1.953579,348.7897,42.92221,191.2103,10.25432,0.01091596,8,265.6662,1.935367,1.42978,-0.3797953,1.793989,0.005121559,0.6971055,-108.599,0,-3.059672,3.372376,198.9753,301.1423,271.4819,286.1646,-56.86359,145.9856,-20.18213,"NAN",0,104.1,0.126,0,5.731,23.79,0.104,0.167,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 18:30:00",2,-17.92644,5,18000,161.029,9,0.2519126,0.04771676,2.972708,67.50233,-0.7496079,-0.7196416,19.64617,-21.1586,0.1140063,0.5803109,0.906888,1.588363,1.731841,0.3804283,1.586342,0.2012506,0.6554878,-0.4186669,0.1350241,180,2.54364,1.633285,13.46917,48.45768,166.5308,10.00221,0.07880825,9,36.79818,1.601052,1.739137,0.3804283,1.586342,0.00549379,0.635877,-107.0001,0,-5.411224,2.903808,197.9422,296.6273,271.0984,294.0923,-62.68453,153.4839,-20.17763,"NAN",0,104.1,0.126,0,5.245,23.78,0.104,0.163,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 19:00:00",3,-25.64915,4,18000,54.7591,8,0.3497573,0.116938,3.982456,67.52489,-1.000251,-0.95905,20.09661,-21.10906,0.114499,0.5697585,0.9116466,1.449142,1.586399,0.5803894,2.24262,0.1772876,0.647231,-0.6576086,0.1579992,180,2.830438,1.561046,21.82638,54.24455,158.1736,10.51479,0.02784054,8,104.1647,1.459892,1.587107,0.5803894,2.24262,0.01262774,0.6454932,-104.5329,0,-5.169767,2.909782,197.2606,293.7139,270.8339,305.0755,-68.07871,160.9826,-20.17319,"NAN",0,104,0.126,0,4.915,23.74,0.102,0.157,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 19:30:00",4,-24.22318,7,18000,105.69,7,0.217064,0.0795636,3.464899,67.54019,-1.18812,-1.154764,20.67359,-20.94195,0.1161751,0.5619665,0.9256301,1.232163,1.842583,0.3178272,1.753144,0.1705565,0.6790953,-0.8325499,0.16791,180,2.496975,1.272494,14.46376,56.72232,165.5363,8.402382,0.1287566,7,22.52311,1.2439,1.853749,0.3178272,1.753144,0.005357772,0.6479948,-103.265,0,-5.281688,2.61516,196.591,291.959,270.6759,321.3082,-72.60921,168.4809,-20.1687,"NAN",0,104.1,0.125,0,4.751,23.67,0.101,0.16,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 20:00:00",5,-26.75963,3,18000,40.7446,7,0.4656313,0.1416347,3.882317,67.55048,-1.338635,-1.296475,21.33073,-20.70846,0.1185498,0.5557919,0.9450732,0.6278571,2.11439,1.428688,1.683316,0.1139631,0.6785549,-0.9679968,0.2208341,180,2.842693,1.560559,66.27621,54.39848,113.7238,9.440619,0.02100773,7,138.0444,0.6344899,2.126905,1.428688,1.683316,0.06793173,0.6382464,-101.8257,0,-5.101862,2.696418,195.9675,289.9949,270.4962,344.9397,-75.4308,175.9793,-20.16421,"NAN",0,104,0.126,0,4.524,23.64,0.103,0.151,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 20:30:00",6,-43.09571,7,18000,187.6202,8,0.1693352,0.1062849,1.592266,67.5612,-1.584119,-1.55835,21.93259,-20.59529,0.119717,0.5458474,0.9552393,1.273065,1.18863,0.8667405,1.218288,0.1625234,0.5361564,-1.203104,0.2075689,180,2.083106,1.540108,34.24821,41.35502,145.7518,6.342165,0.2927977,8,9.904451,1.283091,1.192577,0.8667405,1.218288,0.02802475,0.5273195,-100.3357,0,-5.245906,2.896899,194.9328,287.1257,270.044,26.08003,-75.5347,-163.5222,-20.15973,"NAN",0,104,0.125,0,4.221,23.63,0.102,0.156,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 21:00:00",7,-28.95703,3,18000,24.83981,7,0.2842456,0.195747,2.10733,67.58552,-1.733812,-1.68215,22.44898,-20.45432,0.1211836,0.5398725,0.9674768,1.121264,1.407147,1.137345,1.361918,0.1516631,0.6162601,-1.362048,0.22428,180,2.255315,1.597118,45.40794,43.7582,134.5921,9.056642,0.07802945,7,37.16545,1.13058,1.41544,1.137345,1.361918,0.04498497,0.5969675,-98.83928,0,-4.974343,2.921044,194.6888,285.6327,269.8668,37.21692,-72.87301,-169.0239,-20.15523,"NAN",0,104,0.126,0,4.009,23.62,0.102,0.154,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 21:30:00",8,-36.45836,3,18000,70.05413,8,0.2951518,0.1469011,2.220971,67.61922,-2.034351,-1.989311,23.20512,-20.32728,0.1225219,0.5280312,0.9792432,1.075405,1.282778,0.1061426,1.595852,0.1562158,0.4996822,-1.640045,0.2686284,180,2.079563,1.080633,5.63684,56.13924,174.3632,8.071714,0.06823037,8,42.50307,1.086692,1.28448,0.1061426,1.595852,0.000747636,0.4952888,-97.57453,0,-5.022261,3.064476,194.1046,283.5924,269.5061,53.91525,-68.42757,-161.5253,-20.15077,"NAN",0,103.9,0.125,0,3.742,23.58,0.101,0.15,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-01-19 22:00:00",9,-35.82375,9,18000,75.65397,9,0.156805,0.1383576,1.275569,67.63965,-2.222218,-2.156228,23.66697,-20.26066,0.1232287,0.5207921,0.9855729,0.8525708,0.969229,0.2019357,1.193041,0.09465762,0.434035,-1.818896,0.3559062,180,1.598933,0.8761584,13.32521,54.4592,166.6748,5.922821,0.4301156,9,6.742373,0.8578057,0.9716634,0.2019357,1.193041,0.002533689,0.4285577,-94.95524,0,-4.683737,3.150221,194.1398,281.2611,269.1175,65.18092,-63.07428,-154.0268,-20.14626,"NAN",0,103.9,0.124,0,3.4,23.56,0.1,0.149,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
